GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2022-01-29,0,2,2,DET
2022-01-31,3,1,4,NJD
2022-02-01,1,1,2,NJD
2022-02-07,2,0,2,CAR
2022-02-10,0,1,1,CGY
2022-02-12,1,0,1,VAN
2022-02-14,0,2,2,SEA
2022-02-17,1,1,2,PIT
2022-02-19,0,0,0,STL
2022-02-21,0,0,0,MTL
2022-02-22,1,2,3,CBJ
2022-02-24,2,0,2,MIN
2022-02-26,1,3,4,DET
2022-02-28,0,0,0,WSH
2022-03-02,0,0,0,BUF
2022-03-05,2,0,2,VAN
2022-03-07,1,1,2,CBJ
2022-03-08,3,0,3,SEA
2022-03-10,1,0,1,ARI
2022-03-13,1,0,1,BUF
2022-03-19,1,1,2,NSH
2022-03-23,0,1,1,NJD
2022-03-26,1,0,1,MTL
2022-03-27,1,1,2,FLA
2022-03-29,1,1,2,BOS
2022-03-31,1,1,2,WPG
2022-04-02,1,0,1,PHI
2022-04-04,3,1,4,TBL
2022-04-05,0,3,3,FLA
2022-04-07,2,0,2,DAL
2022-04-09,2,0,2,MTL
2022-04-12,0,0,0,BUF
2022-04-14,0,2,2,WSH
2022-04-16,0,1,1,OTT
2022-04-23,0,0,0,FLA
2022-04-24,0,2,2,WSH
2022-04-26,2,0,2,DET
2022-10-12,0,0,0,MTL
2022-10-13,1,0,1,WSH
2022-10-15,0,1,1,OTT
2022-10-17,0,0,0,ARI
2022-10-20,0,1,1,DAL
2022-10-22,0,3,3,WPG
2022-10-24,0,0,0,VGK
2022-10-27,1,0,1,SJS
2022-10-29,0,0,0,LAK
2022-10-30,1,0,1,ANA
2022-11-02,1,1,2,PHI
2022-11-05,2,0,2,BOS
2022-11-06,0,1,1,CAR
2022-11-08,0,1,1,VGK
2022-11-11,0,0,0,PIT
2022-11-12,1,0,1,VAN
2022-11-15,0,2,2,PIT
2022-11-17,1,1,2,NJD
2022-11-19,0,1,1,BUF
2022-11-21,1,0,1,NYI
2022-11-23,0,0,0,NJD
2022-11-25,0,0,0,MIN
2022-11-26,1,2,3,PIT
2022-11-28,1,1,2,DET
2022-11-30,1,0,1,SJS
2022-12-03,0,1,1,TBL
2022-12-06,1,1,2,DAL
2022-12-08,1,0,1,LAK
2022-12-10,1,2,3,CGY
2022-12-13,0,1,1,ANA
2022-12-15,0,0,0,NYR
2022-12-17,1,1,2,WSH
2022-12-20,1,0,1,TBL
2022-12-22,0,1,1,PHI
2022-12-27,0,1,1,STL
2022-12-29,0,0,0,ARI
2022-12-31,1,1,2,COL
2023-01-03,1,1,2,STL
2023-01-05,0,1,1,SEA
2023-01-07,0,1,1,DET
2023-01-08,1,0,1,PHI
2023-01-14,1,0,1,BOS
2023-01-17,1,0,1,FLA
2023-01-19,2,0,2,WPG
