GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2013-12-03,0,1,1,CAR
2013-12-07,1,0,1,NSH
2013-12-08,0,0,0,NYR
2013-12-10,4,0,4,TBL
2013-12-13,0,0,0,FLA
2013-12-15,1,1,2,PHI
2013-12-17,1,0,1,PHI
2013-12-20,1,1,2,CAR
2013-12-21,1,0,1,NJD
2013-12-23,0,0,0,ANA
2013-12-27,0,0,0,NYR
2013-12-29,0,0,0,BUF
2013-12-30,0,0,0,OTT
2014-01-02,1,0,1,CAR
2014-01-04,0,1,1,MIN
2014-01-09,0,1,1,TBL
2014-01-10,1,1,2,TOR
2014-01-12,0,0,0,BUF
2014-01-14,1,0,1,SJS
2014-01-15,1,0,1,PIT
2014-01-17,0,0,0,CBJ
2014-01-19,1,0,1,NYR
2014-01-25,1,1,2,MTL
2014-01-28,2,2,4,BUF
2014-01-30,0,0,0,CBJ
2014-01-31,0,2,2,DET
2014-02-02,1,0,1,DET
2014-02-04,0,0,0,NYI
2014-02-06,1,0,1,WPG
2014-02-08,0,1,1,NJD
2014-02-27,1,2,3,FLA
2014-03-01,2,0,2,BOS
2014-03-02,0,0,0,PHI
2014-03-05,1,1,2,PHI
2014-03-06,0,0,0,BOS
2014-03-08,0,0,0,PHX
2014-03-10,0,0,0,PIT
2014-03-11,0,0,0,PIT
2014-03-14,1,0,1,VAN
2014-03-16,0,0,0,TOR
2014-03-18,1,0,1,ANA
2014-03-20,0,0,0,LAK
2014-03-22,0,0,0,SJS
2014-03-25,2,1,3,LAK
2014-03-29,0,0,0,BOS
2014-03-30,0,0,0,NSH
2014-04-01,0,0,0,DAL
2014-04-04,1,0,1,NJD
2014-04-05,0,1,1,NYI
2014-04-08,1,2,3,STL
2014-04-10,0,0,0,CAR
2014-04-11,1,1,2,CHI
2014-04-13,0,0,0,TBL
2014-10-09,0,0,0,MTL
2014-10-11,2,0,2,BOS
2014-10-14,2,1,3,SJS
2014-10-16,1,0,1,NJD
2014-10-18,0,0,0,FLA
2014-10-22,0,0,0,EDM
2014-10-25,0,0,0,CGY
2014-10-26,0,0,0,VAN
2014-10-29,0,0,0,DET
2014-11-01,0,1,1,TBL
