GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1980-02-14,0,1,1,STL
1980-02-16,0,2,2,NYI
1980-02-18,1,2,3,DET
1980-02-20,0,2,2,BOS
1980-02-23,0,1,1,PHI
1980-02-26,1,0,1,WSH
1980-02-27,0,2,2,NYR
1980-03-01,0,0,0,BOS
1980-03-02,1,1,2,QUE
1980-03-05,0,0,0,AFM
1980-03-08,2,0,2,CHI
1980-03-10,1,0,1,MTL
1980-03-12,1,1,2,PIT
1980-03-13,1,0,1,AFM
1980-03-15,0,0,0,BUF
1980-03-19,0,0,0,DET
1980-03-22,1,1,2,QUE
1980-03-25,1,2,3,CLR
1980-03-27,0,1,1,PIT
1980-03-29,0,1,1,HFD
1980-04-01,0,2,2,CLR
1980-04-03,0,0,0,VAN
1980-04-05,0,2,2,VAN
1980-10-11,0,1,1,DET
1980-10-14,1,1,2,CGY
1980-10-16,0,3,3,QUE
1980-10-18,0,1,1,CLR
1980-10-22,1,1,2,BOS
1980-10-25,2,0,2,TOR
1980-10-26,0,2,2,EDM
1980-10-28,2,3,5,CLR
1980-10-29,0,0,0,WSH
1980-11-01,1,2,3,NYI
1980-11-02,0,2,2,NYR
1980-11-05,3,0,3,WSH
1980-11-06,0,0,0,PHI
1980-11-08,0,0,0,MTL
1980-11-10,0,1,1,NYR
1980-11-12,3,1,4,MTL
1980-11-15,1,1,2,STL
1980-11-16,1,0,1,VAN
1980-11-19,1,3,4,WIN
1980-11-22,1,1,2,TOR
1980-11-24,1,1,2,QUE
1980-11-26,0,1,1,PHI
1980-11-29,0,2,2,CHI
1980-12-02,1,1,2,HFD
1980-12-04,1,2,3,VAN
1980-12-06,0,1,1,NYI
1980-12-08,0,0,0,CGY
1980-12-10,2,0,2,MNS
1980-12-11,1,0,1,DET
1980-12-13,0,1,1,HFD
1980-12-14,1,0,1,BOS
1980-12-17,0,0,0,PIT
1980-12-20,2,0,2,BUF
1980-12-23,0,4,4,EDM
1980-12-26,0,0,0,VAN
1980-12-27,1,2,3,STL
1980-12-30,0,0,0,MTL
1980-12-31,1,0,1,BUF
1981-01-02,2,0,2,CGY
1981-01-05,1,1,2,CGY
1981-01-07,2,1,3,HFD
1981-01-10,2,2,4,STL
1981-01-11,0,1,1,BUF
1981-01-14,1,0,1,HFD
1981-01-15,0,0,0,WSH
1981-01-17,1,1,2,PIT
1981-01-18,0,0,0,PHI
1981-01-20,2,2,4,DET
1981-01-22,0,2,2,TOR
1981-01-24,1,2,3,BOS
1981-01-26,1,1,2,QUE
1981-01-28,1,0,1,NYR
1981-01-31,1,2,3,MTL
