GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1970-11-05,1,1,2,PHI
1970-11-08,1,0,1,PIT
1970-11-12,0,0,0,STL
1970-11-15,1,0,1,LAK
1970-11-17,0,1,1,VAN
1970-11-21,0,0,0,PIT
1970-11-22,2,1,3,PHI
1970-12-19,0,0,0,PIT
1970-12-20,0,0,0,CGS
1970-12-23,0,0,0,BOS
1970-12-26,2,0,2,NYR
1970-12-27,1,1,2,BUF
1970-12-31,0,0,0,CHI
1971-01-02,0,0,0,TOR
1971-01-03,0,0,0,CGS
1971-01-07,0,0,0,BUF
1971-01-09,1,1,2,BUF
1971-01-10,0,0,0,TOR
1971-01-14,0,0,0,PIT
1971-01-16,0,1,1,PHI
1971-01-17,0,0,0,MNS
1971-01-21,0,0,0,CHI
1971-01-23,0,1,1,MTL
1971-01-24,1,2,3,VAN
1971-01-28,0,0,0,STL
1971-01-30,1,0,1,LAK
1971-01-31,0,0,0,PHI
1971-02-03,0,2,2,MNS
1971-02-04,0,0,0,NYR
1971-02-07,2,1,3,CGS
1971-02-10,1,0,1,LAK
1971-02-12,0,0,0,VAN
1971-02-14,0,3,3,LAK
1971-02-18,1,0,1,MNS
1971-02-20,1,3,4,BUF
1971-03-06,0,1,1,NYR
1971-03-07,0,0,0,MTL
1971-03-11,0,0,0,VAN
1971-03-13,0,0,0,LAK
1971-03-14,0,1,1,CGS
1971-03-16,1,0,1,BOS
1971-03-18,0,1,1,BOS
1971-03-20,0,0,0,STL
1971-03-21,0,0,0,CHI
1971-03-24,0,0,0,PIT
1971-03-25,0,1,1,VAN
1971-03-27,0,0,0,MTL
1971-03-28,0,0,0,TOR
1971-03-31,0,1,1,TOR
1971-04-03,1,0,1,CHI
1971-04-04,0,0,0,NYR
1979-10-11,0,0,0,MNS
1979-10-13,1,0,1,PIT
1979-10-14,1,0,1,CHI
1979-10-17,0,0,0,BUF
1979-10-19,0,1,1,LAK
1979-10-20,0,0,0,NYI
1979-10-24,0,1,1,QUE
1979-10-26,0,0,0,NYI
1979-10-28,0,0,0,NYR
1979-10-31,1,0,1,TOR
1979-11-02,2,1,3,TOR
1979-11-06,1,0,1,CLR
1979-11-09,0,0,0,CHI
1979-11-11,2,0,2,CHI
1979-11-14,0,0,0,WIN
1979-11-17,0,1,1,EDM
1979-11-18,0,0,0,BOS
1979-11-21,0,0,0,BUF
1979-11-24,0,1,1,QUE
1979-11-25,0,2,2,AFM
1979-11-27,0,0,0,PHI
1979-11-30,1,1,2,PIT
1979-12-01,0,0,0,MTL
1979-12-04,1,0,1,WSH
1979-12-07,1,0,1,NYR
1979-12-09,0,0,0,EDM
1979-12-11,0,1,1,VAN
1979-12-12,0,0,0,LAK
1979-12-15,0,1,1,CLR
1979-12-19,0,0,0,WSH
1979-12-22,0,0,0,BUF
1979-12-23,0,0,0,PHI
1979-12-26,0,1,1,PHI
1979-12-29,0,0,0,STL
1980-01-02,0,0,0,EDM
1980-01-04,0,0,0,WSH
1980-01-06,0,0,0,DET
1980-01-07,0,0,0,NYR
1980-01-09,0,0,0,MNS
1980-01-12,0,0,0,DET
1980-01-17,0,0,0,PIT
1980-01-19,0,1,1,CHI
1980-01-21,0,0,0,WIN
1980-01-24,0,0,0,MTL
1980-01-26,0,0,0,NYI
1980-01-28,0,1,1,AFM
1980-01-30,0,1,1,BOS
1980-02-02,0,1,1,AFM
1980-02-03,0,0,0,NYI
1980-02-06,1,0,1,LAK
1980-02-08,0,0,0,CLR
1980-02-10,0,0,0,MNS
1980-02-12,0,0,0,VAN
1980-02-15,1,1,2,WIN
1980-02-16,0,1,1,TOR
1980-02-18,0,0,0,NYR
1980-02-19,0,0,0,EDM
1980-02-23,0,0,0,AFM
1980-02-26,0,1,1,QUE
1980-02-27,0,0,0,BOS
1980-02-29,1,0,1,STL
1980-03-01,0,1,1,STL
1980-03-06,0,0,0,BUF
1980-03-08,0,1,1,WSH
1980-03-09,0,0,0,BOS
1980-03-12,0,1,1,DET
1980-03-13,0,0,0,VAN
1980-03-15,0,0,0,CLR
1980-03-16,0,0,0,MNS
1980-03-19,0,1,1,MTL
1980-03-21,0,1,1,PHI
1980-03-22,0,1,1,MTL
1980-03-24,0,1,1,STL
1980-03-26,0,0,0,WIN
1980-03-28,0,0,0,VAN
1980-03-29,0,0,0,LAK
1980-04-01,0,0,0,TOR
1980-04-02,0,0,0,PIT
1980-04-04,0,0,0,QUE
1980-04-06,1,1,2,DET
