GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1999-10-08,1,1,2,COL
1999-10-14,1,1,2,NYR
1999-10-16,2,1,3,CHI
1999-10-23,1,1,2,CAR
1999-10-27,1,0,1,ANA
1999-10-28,1,2,3,LAK
1999-10-30,0,1,1,SJS
1999-11-02,2,2,4,LAK
1999-11-04,0,1,1,OTT
1999-11-06,1,0,1,TBL
1999-11-10,2,2,4,MTL
1999-11-12,1,1,2,DET
1999-11-13,0,3,3,NSH
1999-11-16,0,0,0,BUF
1999-11-18,0,0,0,TBL
1999-11-23,1,0,1,TOR
1999-11-26,3,1,4,OTT
1999-11-27,1,0,1,CAR
1999-11-30,1,1,2,BUF
1999-12-02,0,0,0,SJS
1999-12-04,0,0,0,TOR
1999-12-07,0,1,1,NJD
1999-12-09,0,1,1,WSH
1999-12-11,2,1,3,PHX
1999-12-14,0,1,1,BOS
1999-12-15,2,3,5,CAR
1999-12-18,1,0,1,FLA
1999-12-20,0,0,0,MTL
1999-12-21,0,2,2,NYI
1999-12-23,0,1,1,TBL
1999-12-26,2,0,2,CHI
1999-12-29,1,0,1,WSH
1999-12-30,3,4,7,NYI
2000-01-02,1,1,2,DET
2000-01-05,0,0,0,NJD
2000-01-07,0,2,2,TOR
2000-01-08,0,1,1,PHI
2000-01-12,1,0,1,PHX
2000-01-13,0,1,1,COL
2000-01-15,1,0,1,NSH
2000-01-27,1,0,1,ATL
2000-01-29,0,0,0,ANA
2000-01-31,1,1,2,ATL
2000-02-01,0,2,2,WSH
2000-02-03,0,1,1,NYI
2000-02-09,0,2,2,ATL
2000-02-11,0,1,1,EDM
2000-02-12,0,1,1,NYI
2000-02-14,1,0,1,VAN
2000-02-16,0,0,0,BUF
2000-02-19,0,0,0,FLA
2000-02-21,0,0,0,TBL
2000-03-19,0,3,3,NYR
2000-03-21,2,1,3,NYI
2000-03-24,0,1,1,ATL
2000-03-26,0,0,0,PHI
2000-04-01,0,0,0,PHI
2000-04-03,0,0,0,CAR
2000-04-05,2,1,3,TOR
