GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2002-10-26,0,2,2,BUF
2002-10-28,1,1,2,WSH
2002-10-30,1,2,3,OTT
2002-11-02,1,3,4,TBL
2002-11-06,1,1,2,FLA
2002-11-08,0,0,0,TBL
2002-11-09,0,1,1,CAR
2002-11-14,0,0,0,MIN
2002-11-16,1,0,1,NYI
2002-11-18,1,2,3,MTL
2002-11-20,0,2,2,MTL
2002-11-22,0,2,2,ATL
2002-11-23,1,2,3,SJS
2002-11-27,0,4,4,PHI
2002-11-30,0,1,1,BOS
2002-12-03,1,0,1,WSH
2002-12-06,0,1,1,NJD
2002-12-07,1,0,1,NYI
2002-12-10,1,1,2,TOR
2002-12-12,2,0,2,SJS
2002-12-14,0,2,2,LAK
2002-12-15,0,0,0,ANA
2002-12-17,0,0,0,PHX
2002-12-19,0,0,0,NJD
2002-12-21,0,1,1,CGY
2002-12-23,1,3,4,BUF
2002-12-26,1,2,3,NYR
2002-12-28,0,1,1,MTL
2002-12-30,0,0,0,ATL
2002-12-31,0,0,0,CBJ
2003-01-03,0,2,2,ATL
2003-01-04,1,0,1,NYI
2003-01-07,1,0,1,NYI
2003-01-13,0,0,0,BOS
2003-02-04,0,1,1,VAN
2003-02-06,0,0,0,FLA
2003-02-08,0,4,4,BOS
2003-02-12,0,0,0,OTT
2003-02-14,0,0,0,NYR
2003-02-15,1,1,2,NJD
2003-02-18,1,1,2,EDM
2003-02-20,0,0,0,COL
2003-02-22,0,1,1,STL
2003-02-23,1,1,2,NJD
2003-02-25,2,1,3,LAK
2003-02-27,0,0,0,NSH
2003-03-01,1,0,1,COL
2003-03-02,1,0,1,DAL
2003-03-04,0,0,0,PHX
2003-03-06,0,0,0,CAR
2003-03-08,1,0,1,OTT
2003-03-12,0,0,0,NSH
2003-03-15,0,0,0,PHI
2003-03-16,0,1,1,FLA
2003-03-18,0,0,0,DET
2003-03-20,0,1,1,PHI
2003-03-21,0,0,0,NJD
2003-03-23,0,1,1,CHI
2003-03-31,0,0,0,PHI
2003-04-02,0,2,2,CAR
2003-10-10,0,0,0,LAK
2003-10-11,1,1,2,PHI
2003-10-16,0,1,1,MTL
2003-10-18,0,1,1,DET
2003-10-22,0,1,1,CAR
2003-10-24,0,1,1,NJD
2003-10-25,0,1,1,NYI
2003-10-29,0,1,1,NYI
2003-10-30,0,1,1,CHI
2003-11-01,0,0,0,BOS
2005-10-05,0,0,0,NJD
2005-10-07,0,0,0,CAR
2005-10-08,2,0,2,BOS
2005-10-10,0,0,0,BUF
2005-10-14,0,2,2,PHI
2005-10-15,0,0,0,TBL
2005-10-20,1,1,2,NJD
2005-10-22,0,0,0,BOS
2005-10-25,0,0,0,FLA
2005-10-27,2,3,5,ATL
2005-10-29,0,1,1,CAR
2005-11-01,0,0,0,NJD
2005-11-03,0,3,3,NYI
2005-11-05,0,2,2,BOS
2005-11-07,1,0,1,NYR
2005-11-09,0,0,0,ATL
2005-11-10,1,0,1,MTL
2005-11-12,0,0,0,NYR
2005-11-14,0,0,0,NYI
2005-11-19,0,1,1,PHI
2005-11-22,0,0,0,WSH
2005-11-25,0,0,0,FLA
2005-11-29,0,0,0,BUF
2005-12-01,0,0,0,NYR
2005-12-03,0,1,1,CGY
2005-12-16,0,1,1,BUF
