GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1987-03-10,1,0,1,VAN
1987-03-11,2,0,2,EDM
1987-03-14,1,0,1,MNS
1987-03-15,0,0,0,WIN
1987-03-17,0,0,0,BOS
1987-03-19,0,0,0,NYI
1987-03-21,0,1,1,CHI
1987-03-22,0,1,1,BUF
1987-03-25,0,0,0,LAK
1987-03-28,1,1,2,PHI
1987-04-01,0,1,1,PHI
1987-04-04,0,0,0,PIT
1987-04-05,0,0,0,STL
1987-10-08,0,0,0,CGY
1987-10-09,1,0,1,EDM
1987-10-12,0,2,2,VAN
1987-10-16,1,1,2,TOR
1987-10-17,1,0,1,TOR
1987-10-21,1,0,1,CHI
1987-10-23,1,0,1,PIT
1987-10-28,2,1,3,WIN
1987-10-30,0,1,1,MTL
1987-10-31,1,0,1,STL
1987-11-03,0,0,0,MNS
1987-11-04,1,0,1,MNS
1987-11-06,1,0,1,HFD
1987-11-07,1,1,2,NYI
1987-11-11,0,0,0,CHI
1987-11-14,2,2,4,NJD
1987-11-17,1,0,1,WSH
1987-11-19,0,1,1,VAN
1987-11-22,0,0,0,BOS
1987-11-25,0,1,1,WIN
1987-11-27,1,1,2,STL
1987-11-28,1,2,3,BOS
1987-12-02,0,1,1,EDM
1987-12-04,2,2,4,CHI
1987-12-07,0,2,2,TOR
1987-12-09,1,2,3,STL
1987-12-11,0,1,1,PHI
1987-12-12,1,2,3,MTL
1987-12-14,1,2,3,NYR
1987-12-16,1,0,1,WSH
1987-12-18,1,3,4,MNS
1987-12-20,1,0,1,QUE
1987-12-23,0,1,1,BUF
1987-12-26,1,0,1,PIT
1987-12-27,2,0,2,MNS
1987-12-30,0,1,1,STL
1987-12-31,1,3,4,STL
1988-01-03,3,1,4,WIN
1988-01-06,0,1,1,STL
1988-01-08,1,1,2,LAK
1988-01-10,2,3,5,PIT
1988-01-13,0,0,0,NYR
1988-01-15,0,1,1,MNS
1988-01-16,0,1,1,MNS
1988-01-18,0,0,0,TOR
1988-01-21,0,0,0,NJD
1988-01-23,0,2,2,CGY
1988-01-24,1,0,1,HFD
1988-01-26,1,1,2,CHI
1988-01-29,0,0,0,TOR
1988-01-30,1,0,1,TOR
1988-02-03,1,1,2,CHI
1988-02-05,2,0,2,CGY
1988-02-06,3,0,3,MTL
1988-02-12,0,1,1,NJD
1988-02-13,1,0,1,STL
1988-02-15,1,1,2,LAK
1988-02-17,1,0,1,CHI
1988-02-20,0,2,2,CHI
1988-02-21,1,0,1,PHI
1988-02-23,1,1,2,PHI
1988-02-26,0,0,0,QUE
1988-02-27,1,1,2,QUE
1988-03-01,1,1,2,BUF
1988-10-06,1,0,1,LAK
1988-10-08,1,1,2,VAN
1988-10-10,1,0,1,CGY
1988-10-14,1,1,2,STL
1988-10-15,1,1,2,TOR
1988-10-18,1,2,3,CHI
1988-10-21,0,1,1,TOR
1988-10-23,0,0,0,NJD
1988-10-26,2,1,3,MTL
1988-10-28,0,2,2,MNS
1988-10-29,0,0,0,MNS
1988-11-01,0,2,2,WSH
1988-11-04,3,0,3,PHI
