GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1985-03-22,0,1,1,TOR
1985-03-26,2,0,2,NYI
1985-03-28,0,0,0,BOS
1985-03-29,0,1,1,HFD
1985-03-31,0,0,0,CHI
1985-04-02,0,0,0,LAK
1985-04-05,1,0,1,CGY
1985-04-06,0,1,1,WIN
1985-10-10,0,0,0,WIN
1985-10-13,1,2,3,STL
1985-10-16,0,1,1,NYI
1985-10-18,1,0,1,BOS
1985-10-20,1,2,3,LAK
1985-10-23,0,0,0,WIN
1985-10-25,1,1,2,CGY
1985-10-28,1,0,1,CGY
1985-10-30,1,0,1,WIN
1985-11-01,0,0,0,BUF
1985-11-03,0,1,1,TOR
1985-11-05,1,1,2,VAN
1985-11-06,0,1,1,LAK
1985-11-08,1,2,3,VAN
1985-11-12,0,1,1,WSH
1985-11-14,1,1,2,PHI
1985-11-16,0,1,1,NYI
1985-11-17,1,0,1,NYR
1985-11-19,0,0,0,QUE
1985-11-20,1,1,2,MTL
1985-11-23,0,0,0,NJD
1985-11-27,2,1,3,VAN
1985-11-30,2,1,3,HFD
1985-12-01,1,0,1,CGY
1985-12-03,0,1,1,LAK
1986-01-11,0,0,0,MTL
1986-01-13,1,2,3,BOS
1986-01-15,0,0,0,HFD
1986-01-18,0,1,1,NYR
1986-01-22,0,0,0,PIT
1986-01-24,2,0,2,NJD
1986-01-25,1,2,3,LAK
1986-01-27,1,2,3,CHI
1986-01-29,1,1,2,STL
1986-01-31,1,2,3,CGY
1986-02-01,0,1,1,CGY
1986-02-06,0,0,0,NJD
1986-02-08,0,0,0,WSH
1986-02-09,0,1,1,BUF
1986-02-11,0,2,2,DET
1986-02-14,0,1,1,QUE
1986-02-16,1,2,3,BUF
1986-02-19,0,3,3,TOR
1986-02-22,0,1,1,BOS
1986-02-24,0,0,0,MTL
1986-02-26,3,1,4,WIN
1986-03-02,0,0,0,PHI
1986-03-04,0,0,0,VAN
1986-03-05,1,0,1,LAK
1986-03-07,0,1,1,PIT
1986-03-09,0,2,2,LAK
1986-03-11,0,0,0,MNS
1986-03-12,0,0,0,WIN
1986-03-14,1,3,4,DET
1986-03-18,1,1,2,WIN
1986-03-21,1,1,2,MNS
1986-03-25,2,1,3,DET
1986-03-26,1,0,1,PIT
1986-03-28,1,0,1,NYR
1986-03-29,0,0,0,NYI
1986-04-02,0,0,0,VAN
1986-04-04,0,0,0,CGY
1986-04-06,0,0,0,VAN
1986-10-09,0,0,0,PHI
1986-10-11,0,2,2,MTL
1986-10-12,0,1,1,WIN
1986-10-15,0,2,2,QUE
1986-10-17,0,0,0,DET
1986-10-19,0,1,1,LAK
1986-10-21,1,2,3,CHI
1986-10-22,0,1,1,CGY
1986-10-24,0,3,3,BOS
1986-10-26,1,0,1,VAN
1986-10-29,0,3,3,WSH
1986-10-31,2,1,3,VAN
1986-11-02,1,0,1,LAK
1986-11-05,0,0,0,CGY
1986-11-07,1,1,2,CGY
1986-11-08,1,1,2,MTL
1986-11-11,0,0,0,NYI
1986-11-13,0,1,1,BOS
1986-11-15,0,1,1,HFD
1986-11-16,1,2,3,NYR
1986-11-19,0,3,3,NYR
1986-11-22,0,0,0,VAN
1986-11-24,0,1,1,CGY
1986-11-26,0,0,0,WIN
1986-11-28,1,0,1,CHI
1986-12-03,2,1,3,NYI
1986-12-05,0,1,1,PIT
1986-12-07,1,0,1,PHI
1986-12-09,0,0,0,MNS
1986-12-10,1,2,3,WIN
1986-12-12,1,2,3,WIN
1986-12-14,0,1,1,LAK
1986-12-17,0,1,1,QUE
1986-12-19,0,3,3,VAN
1986-12-20,0,2,2,LAK
1986-12-23,1,0,1,WIN
1986-12-28,1,0,1,PHI
1986-12-30,0,2,2,VAN
1987-01-03,0,2,2,LAK
1987-01-07,0,0,0,LAK
1987-01-09,2,1,3,STL
1987-01-11,0,2,2,CGY
1987-01-13,0,3,3,DET
1987-01-15,0,0,0,QUE
1987-01-17,0,1,1,TOR
1987-01-18,1,0,1,BUF
1987-01-21,0,1,1,WIN
1987-01-23,2,0,2,NYR
1987-01-24,0,0,0,PIT
1987-01-27,1,1,2,VAN
1987-01-28,0,0,0,VAN
1987-01-30,0,0,0,MNS
1987-02-01,2,0,2,CHI
1987-02-03,0,0,0,STL
1987-02-04,0,2,2,MNS
1987-02-06,2,0,2,NYI
1987-02-08,0,0,0,STL
1987-02-15,0,1,1,WSH
1987-02-18,1,0,1,TOR
1987-02-22,0,0,0,WIN
1987-02-24,1,1,2,PIT
