GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1984-01-27,0,2,2,TOR
1984-01-28,0,1,1,TOR
1984-02-02,0,1,1,NJD
1984-02-03,1,1,2,MTL
1984-02-05,2,2,4,EDM
1984-02-08,1,1,2,CGY
1984-02-11,2,0,2,PHI
1984-02-13,1,0,1,MNS
1984-02-16,1,1,2,LAK
1984-02-18,0,0,0,STL
1984-02-19,0,0,0,WIN
1984-02-22,0,1,1,CHI
1984-02-25,0,0,0,DET
1984-02-26,0,0,0,HFD
1984-02-28,0,0,0,VAN
1984-03-01,1,1,2,PIT
1984-03-03,1,1,2,NYR
1984-03-05,1,1,2,PIT
1984-03-07,0,0,0,HFD
1984-03-09,0,0,0,QUE
1984-03-11,0,0,0,BOS
1984-03-14,2,0,2,NJD
1984-03-17,0,0,0,NYI
1984-03-18,0,0,0,STL
1984-03-21,1,1,2,MNS
1984-03-24,0,1,1,PIT
1984-03-25,1,0,1,PIT
1984-03-28,1,1,2,NJD
1984-03-31,0,1,1,NYI
1984-04-01,1,1,2,PHI
1984-10-11,0,0,0,PHI
1984-10-13,1,0,1,PHI
1984-10-14,1,0,1,CHI
1984-10-16,0,1,1,LAK
1984-10-20,1,1,2,NYR
1984-10-24,0,1,1,EDM
1984-10-25,2,0,2,CGY
1984-10-28,0,1,1,VAN
1984-10-31,1,1,2,CGY
1984-11-03,2,1,3,NJD
1984-11-07,1,0,1,NYR
1984-11-09,0,1,1,EDM
1984-11-10,0,2,2,NJD
1984-11-13,1,1,2,MNS
1984-11-16,0,2,2,BUF
1984-11-17,1,1,2,BUF
1984-11-20,1,1,2,NYI
1984-11-21,0,2,2,PIT
1984-11-23,0,0,0,NYI
1984-11-25,1,1,2,CHI
1984-11-27,0,1,1,QUE
1984-11-28,0,0,0,NYR
1984-12-01,0,0,0,BOS
1984-12-02,1,2,3,PIT
1984-12-04,0,1,1,NJD
1984-12-07,0,0,0,WIN
1984-12-09,0,0,0,DET
1984-12-11,1,0,1,STL
1984-12-12,0,0,0,MNS
1984-12-15,1,1,2,NYR
1984-12-16,0,1,1,NYR
1984-12-18,1,1,2,QUE
1984-12-20,0,1,1,MTL
1984-12-22,2,0,2,STL
1984-12-23,1,0,1,PHI
1984-12-26,2,0,2,PHI
1984-12-27,0,0,0,NYI
1984-12-29,0,0,0,HFD
1985-01-01,1,1,2,BOS
1985-01-04,1,0,1,QUE
1985-01-08,1,1,2,DET
1985-01-09,0,0,0,STL
1985-01-12,0,1,1,NJD
1985-01-14,1,2,3,MNS
1985-01-16,1,0,1,PIT
1985-01-17,1,1,2,PIT
1985-01-19,1,1,2,NYR
1985-01-23,0,2,2,CHI
1985-01-26,0,1,1,NYI
1985-01-27,2,0,2,NYI
1985-01-29,0,0,0,DET
1985-02-01,1,0,1,TOR
1985-02-03,2,1,3,WIN
1985-02-05,0,1,1,TOR
1985-02-08,0,1,1,LAK
1985-02-09,1,1,2,PHI
1985-02-13,0,1,1,WIN
1985-02-14,0,1,1,CGY
1985-02-16,0,0,0,LAK
1985-02-21,3,0,3,VAN
1985-02-23,1,1,2,EDM
1985-02-26,0,0,0,VAN
1985-02-28,2,0,2,NYR
1985-03-02,0,0,0,BUF
1985-03-05,0,1,1,NJD
1985-03-07,0,0,0,PHI
1985-03-08,1,1,2,PHI
1985-03-10,0,1,1,BOS
1985-03-14,0,0,0,TOR
1985-03-16,1,1,2,NYI
1985-03-19,1,1,2,NJD
1985-03-21,1,1,2,MTL
1985-03-22,0,1,1,MTL
1985-03-24,1,1,2,PIT
1985-03-27,0,0,0,HFD
1985-03-28,0,0,0,NJD
1985-03-30,1,0,1,NYI
1985-04-04,0,0,0,HFD
1985-04-06,1,0,1,PIT
1985-04-07,2,2,4,PIT
1985-10-10,0,1,1,NYR
1985-10-12,1,0,1,NJD
1985-10-13,2,0,2,PHI
1985-10-16,1,0,1,TOR
