GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1997-01-15,0,1,1,PHX
1997-01-20,0,1,1,NYI
1997-01-23,2,0,2,VAN
1997-01-25,2,1,3,MTL
1997-01-27,1,0,1,ANA
1997-01-29,1,1,2,TOR
1997-01-30,1,2,3,OTT
1997-02-01,1,0,1,DET
1997-02-04,0,0,0,DET
1997-02-06,3,1,4,DAL
1997-02-08,0,1,1,BOS
1997-02-10,0,1,1,PHX
1997-02-13,1,0,1,NYR
1997-02-15,0,0,0,COL
1997-02-17,0,1,1,CHI
1997-02-20,0,0,0,OTT
1997-02-22,0,1,1,DET
1997-02-23,2,0,2,CGY
1997-02-25,2,0,2,TBL
1997-02-27,1,0,1,FLA
1997-03-05,0,1,1,DAL
1997-03-09,0,1,1,EDM
1997-03-11,0,1,1,SJS
1997-03-13,1,0,1,LAK
1997-03-14,1,2,3,ANA
1997-03-17,1,0,1,PHX
1997-03-20,0,2,2,HFD
1997-03-23,0,1,1,DAL
1997-03-25,0,0,0,WSH
1997-03-27,0,2,2,LAK
1997-03-30,0,0,0,PHI
1997-04-09,1,0,1,CHI
1997-04-10,0,0,0,TOR
1997-10-01,0,0,0,BUF
1997-10-03,2,0,2,PHX
1997-10-04,0,1,1,DAL
1997-10-09,3,0,3,LAK
1997-10-11,2,0,2,FLA
1997-10-13,0,0,0,CAR
1997-10-17,0,0,0,CHI
1997-10-18,0,2,2,NYR
1997-10-20,0,1,1,DET
1997-10-22,0,1,1,CAR
1997-10-23,0,2,2,VAN
1997-10-25,1,0,1,WSH
1997-10-29,0,0,0,PHI
1997-10-30,0,0,0,COL
1997-11-01,0,0,0,SJS
1997-11-03,0,0,0,PHI
1997-11-06,0,0,0,CHI
1997-11-08,0,0,0,COL
1997-11-10,1,3,4,DAL
1997-11-13,1,2,3,BOS
1997-11-15,2,1,3,DET
1997-11-17,0,0,0,TOR
1997-11-20,0,0,0,EDM
1997-11-22,0,0,0,ANA
1997-11-25,0,0,0,PHX
1997-11-27,0,1,1,LAK
1997-11-29,1,0,1,NYI
1997-12-02,1,0,1,NJD
1997-12-04,0,1,1,TOR
1997-12-06,1,1,2,CGY
1997-12-11,1,0,1,OTT
1997-12-13,0,0,0,EDM
1997-12-15,0,1,1,OTT
1997-12-18,0,0,0,NJD
1997-12-22,1,0,1,TBL
1997-12-23,0,0,0,FLA
1997-12-26,0,0,0,CHI
1997-12-27,2,0,2,ANA
1998-01-29,0,0,0,TOR
1998-01-31,0,4,4,DAL
1998-02-04,0,1,1,TOR
1998-02-05,0,0,0,BOS
1998-02-07,1,0,1,DET
1998-02-26,0,0,0,SJS
1998-02-28,0,0,0,LAK
1998-03-01,2,2,4,ANA
1998-03-03,0,1,1,CHI
1998-03-05,1,2,3,MTL
1998-03-07,0,1,1,DAL
1998-03-09,1,1,2,VAN
1998-03-11,0,1,1,COL
1998-03-14,0,0,0,PHX
1998-03-21,0,0,0,EDM
1998-03-22,0,0,0,CGY
1998-03-26,2,0,2,TBL
1998-03-28,0,1,1,DET
1998-03-30,0,3,3,SJS
1998-04-01,0,2,2,TOR
1998-04-04,0,0,0,COL
1998-04-07,0,1,1,DET
1998-04-09,0,1,1,CHI
1998-04-11,0,2,2,PHX
1998-04-12,0,1,1,DAL
1998-04-16,0,2,2,LAK
1998-04-18,0,2,2,PHX
1998-04-19,1,0,1,ANA
1998-10-10,0,1,1,BUF
1998-10-13,0,1,1,CHI
1998-10-15,0,1,1,CAR
1998-10-17,1,2,3,CHI
1998-10-20,0,1,1,CGY
1998-10-22,0,0,0,PHX
1998-10-24,0,0,0,SJS
1998-10-30,0,0,0,ANA
1998-10-31,2,0,2,DET
1998-11-04,0,0,0,SJS
1998-11-07,1,0,1,LAK
1998-11-11,0,0,0,PHX
1998-11-13,0,0,0,DET
1998-11-14,2,1,3,BOS
1998-11-20,0,2,2,NYI
1998-11-25,0,0,0,NJD
1998-12-02,0,0,0,SJS
